id,home_score,away_score,weather,temperature,humidity,referee,home_team,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_team,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11
16335,2,2,晴,25.0,52%,上田　益也,愛媛ＦＣ,児玉　剛,村上　佑介,林堂　眞,浦田　延尚,キム　ミンジェ,渡邊　一仁,村上　巧,堀米　勇輝,藤　直也,西田　剛,表原　玄太,ジェフユナイテッド千葉,岡本　昌弘,山口　慶,キム　ヒョヌン,大岩　一貴,中村　太亮,佐藤　勇人,ナム　スンウ,井出　遥也,町田　也真人,谷澤　達也,森本　貴幸
16344,2,0,晴,24.1,70%,野田　祐樹,ジュビロ磐田,八田　直樹,櫻内　渚,伊野波　雅彦,森下　俊,駒野　友一,フェルジナンド,藤田　義明,松浦　拓弥,小林　祐希,松井　大輔,前田　遼一,愛媛ＦＣ,児玉　剛,代　健司,林堂　眞,浦田　延尚,キム　ミンジェ,渡邊　一仁,村上　巧,堀米　勇輝,藤　直也,西田　剛,河原　和寿
16352,1,0,曇,25.1,52%,野田　祐樹,東京ヴェルディ,佐藤　優也,安西　幸輝,井林　章,金　鐘必,安在　和樹,ニウド,中後　雅喜,澤井　直人,鈴木　惇,平本　一樹,杉本　竜士,ロアッソ熊本,畑　実,黒木　晃平,園田　拓也,橋本　拳人,片山　奨典,澤田　崇,中山　雄登,髙柳　一誠,仲間　隼斗,岡本　賢明,齊藤　和樹
16362,2,3,晴,17.3,68%,井上　知大,水戸ホーリーホック,本間　幸司,田向　泰輝,金　聖基,新里　亮,田中　雄大,船谷　圭祐,石神　幸征,鈴木　雄斗,小澤　司,三島　康平,吉田　眞紀人,カターレ富山,廣永　遼太郎,池端　陽介,パク　テホン,平出　涼,前　貴之,井澤　惇,大西　容平,内田　健太,木本　敬介,宮吉　拓実,苔口　卓也
16376,1,2,晴,24.0,59%,前田　拓哉,カマタマーレ讃岐,瀬口　拓弥,武田　有祐,エブソン,藤井　航大,小澤　雄希,古田　寛幸,山本　翔平,岡村　和哉,高木　和正,高橋　泰,アンドレア,愛媛ＦＣ,児玉　剛,ハン　ヒフン,村上　佑介,林堂　眞,浦田　延尚,三原　向平,渡邊　一仁,原川　力,堀米　勇輝,西田　剛,河原　和寿
16382,2,0,屋内,21.8,51%,前田　拓哉,コンサドーレ札幌,李　昊乗,パウロン,河合　竜二,奈良　竜樹,荒野　拓馬,宮澤　裕樹,上里　一将,石井　謙伍,前田　俊介,中原　彰吾,都倉　賢,湘南ベルマーレ,秋元　陽太,遠藤　航,丸山　祐市,島村　毅,藤田　征也,熊谷　アンドリュー,岩尾　憲,三竿　雄斗,大竹　洋平,岡田　翔平,武富　孝介
16384,0,0,曇時々晴,22.3,75%,小屋　幸栄,水戸ホーリーホック,笠原　昂史,新里　亮,金　聖基,尾本　敬,田中　雄大,西岡　謙太,広瀬　陸斗,船谷　圭祐,吉田　眞紀人,鈴木　隆行,馬場　賢治,カマタマーレ讃岐,瀬口　拓弥,武田　有祐,岡村　和哉,藤井　航大,小澤　雄希,西野　泰正,山本　翔平,高木　和正,沼田　圭悟,高橋　泰,アンドレア
16385,1,1,曇,21.6,74%,吉田　哲朗,栃木ＳＣ,鈴木　智幸,山形　辰徳,チャ　ヨンファン,岡根　直哉,荒堀　謙次,廣瀬　浩二,小野寺　達也,本間　勲,近藤　祐介,杉本　真,大久保　哲哉,アビスパ福岡,神山　竜一,イ　グァンソン,パク　ゴン,堤　俊輔,古賀　正紘,中原　秀人,金森　健志,阿部　巧,平井　将生,城後　寿,酒井　宣福
16394,2,2,雨,17.2,92%,岡部　拓人,ジェフユナイテッド千葉,高木　駿,山口　慶,キム　ヒョヌン,山口　智,中村　太亮,佐藤　勇人,兵働　昭弘,幸野　志有人,町田　也真人,谷澤　達也,森本　貴幸,ジュビロ磐田,八田　直樹,小川　大貴,伊野波　雅彦,森下　俊,駒野　友一,藤田　義明,宮崎　智彦,松浦　拓弥,小林　祐希,松井　大輔,前田　遼一
16398,2,3,雨,17.3,80%,吉田　哲朗,ＦＣ岐阜,川口　能活,益山　司,ヘニキ,阿部　正紀,森　勇介,水野　泰輔,宮沢　正史,比嘉　諒人,髙地　系治,遠藤　純輝,ナザリト,大分トリニータ,武田　洋平,土岐田　洸平,高木　和道,ダニエル,松本　怜,末吉　隼也,キム　ジョンヒョン,西　弘則,為田　大貴,風間　宏矢,林　容平
16400,1,1,曇時々晴,22.9,79%,窪田　陽輔,カマタマーレ讃岐,瀬口　拓弥,武田　有祐,岡村　和哉,藤井　航大,小澤　雄希,沼田　圭悟,山本　翔平,高木　和正,アンドレア,高橋　泰,古田　寛幸,ギラヴァンツ北九州,大谷　幸輝,星原　健太,渡邉　将基,前田　和哉,冨士　祐樹,八角　剛史,風間　宏希,小手川　宏基,内藤　洋平,原　一樹,池元　友樹
16403,1,3,曇,20.2,85%,塚田　健太,ロアッソ熊本,畑　実,篠原　弘次郎,園田　拓也,橋本　拳人,キム　ビョンヨン,中山　雄登,養父　雄仁,髙柳　一誠,嶋田　慎太郎,澤田　崇,齊藤　和樹,モンテディオ山形,山岸　範宏,山田　拓巳,イ　ジュヨン,石井　秀典,當間　建文,松岡　亮輔,宮阪　政樹,伊東　俊,山﨑　雅人,ディエゴ,川西　翔太
16428,1,0,晴,16.6,44%,岡　宏道,栃木ＳＣ,榎本　達也,山形　辰徳,岡根　直哉,チャ　ヨンファン,中野　洋司,廣瀬　浩二,小野寺　達也,本間　勲,荒堀　謙次,杉本　真,西川　優大,Ｖ・ファーレン長崎,植草　裕樹,岡本　拓也,髙杉　亮太,古部　健太,神崎　大輔,井上　裕大,三原　雅俊,石神　直哉,奥埜　博亮,小松　塁,佐藤　洸一
16430,1,0,晴,18.6,30%,井上　知大,横浜ＦＣ,南　雄太,小池　純輝,野上　結貴,西嶋　弘之,中島　崇典,渡辺　匠,寺田　紳一,内田　智也,野崎　陽介,野村　直輝,黒津　勝,ギラヴァンツ北九州,大谷　幸輝,星原　健太,渡邉　将基,前田　和哉,多田　高行,八角　剛史,新井　純平,小手川　宏基,内藤　洋平,原　一樹,池元　友樹
