id,home_score,away_score,weather,temperature,humidity,referee,home_team,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_team,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11
14060,1,4,晴,24.1,50%,松村　和彦,川崎フロンターレ,西部　洋平,伊藤　宏樹,稲本　潤一,森下　俊,田中　雄大,田中　裕介,中村　憲剛,山瀬　功治,楠神　順平,矢島　卓郎,小林　悠,サンフレッチェ広島,西川　周作,森脇　良太,千葉　和彦,水本　裕貴,ミキッチ,青山　敏弘,森﨑　和幸,山岸　智,石原　直樹,髙萩　洋次郎,佐藤　寿人
14061,5,0,晴,15.4,71%,佐藤　隆治,鹿島アントラーズ,曽ヶ端　準,西　大伍,岩政　大樹,山村　和也,新井場　徹,柴崎　岳,遠藤　康,小笠原　満男,ドゥトラ,大迫　勇也,興梠　慎三,ガンバ大阪,藤ヶ谷　陽介,加地　亮,中澤　聡太,今野　泰幸,藤春　廣輝,明神　智和,武井　択也,遠藤　保仁,寺田　紳一,佐藤　晃大,ラフィーニャ
14062,2,1,晴,21.4,65%,山本　雄大,大宮アルディージャ,北野　貴之,坪内　秀介,菊地　光将,金　英權,下平　匠,カルリーニョス,青木　拓矢,渡邉　大剛,曺　永哲,東　慶悟,ラファエル,コンサドーレ札幌,李　昊乗,日高　拓磨,ジェイド　ノース,奈良　竜樹,岩沼　俊介,河合　竜二,前　貴之,高木　純平,岡本　賢明,近藤　祐介,前田　俊介
14063,3,1,晴,23.0,55%,松尾　一,横浜Ｆ・マリノス,飯倉　大樹,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,富澤　清太郎,兵藤　慎剛,中村　俊輔,齋藤　学,小野　裕二,大黒　将志,ヴィッセル神戸,徳重　健太,奥井　諒,イ　グァンソン,北本　久仁衛,相馬　崇人,伊野波　雅彦,大屋　翼,野沢　拓也,橋本　英郎,森岡　亮太,田代　有三
14064,0,1,晴,20.6,39%,中村　太,アルビレックス新潟,東口　順昭,内田　潤,鈴木　大輔,石川　直樹,金　珍洙,本間　勲,菊地　直哉,田中　亜土夢,矢野　貴章,ミシェウ,ブルーノ　ロペス,ベガルタ仙台,林　卓人,田村　直也,鎌田　次郎,上本　大海,朴　柱成,富田　晋伍,角田　誠,太田　吉彰,関口　訓充,柳沢　敦,ウイルソン
14065,3,2,晴,19.0,74%,今村　義朗,セレッソ大阪,キム　ジンヒョン,茂庭　照幸,藤本　康太,丸橋　祐介,酒本　憲幸,扇原　貴宏,山口　螢,キム　ボギョン,清武　弘嗣,ブランキーニョ,ケンペス,ジュビロ磐田,八田　直樹,駒野　友一,チョ　ビョングク,藤田　義明,宮崎　智彦,山本　康裕,小林　裕紀,山田　大記,松浦　拓弥,ペク　ソンドン,前田　遼一
14066,1,0,曇,16.3,70%,木村　博之,コンサドーレ札幌,李　昊乗,日高　拓磨,ジェイド　ノース,櫛引　一紀,岩沼　俊介,河合　竜二,宮澤　裕樹,古田　寛幸,近藤　祐介,高木　純平,前田　俊介,セレッソ大阪,キム　ジンヒョン,茂庭　照幸,藤本　康太,丸橋　祐介,酒本　憲幸,扇原　貴宏,山口　螢,キム　ボギョン,清武　弘嗣,ブランキーニョ,ケンペス
14067,3,0,屋内,23.3,59%,東城　穣,ヴィッセル神戸,徳重　健太,イ　グァンソン,北本　久仁衛,朴　康造,伊野波　雅彦,大屋　翼,相馬　崇人,野沢　拓也,奥井　諒,小川　慶治朗,吉田　孝行,大宮アルディージャ,北野　貴之,坪内　秀介,菊地　光将,金　英權,下平　匠,カルリーニョス,青木　拓矢,渡邉　大剛,曺　永哲,東　慶悟,ラファエル
14068,4,3,雨,18.5,88%,井上　知大,川崎フロンターレ,西部　洋平,田中　裕介,井川　祐輔,森下　俊,登里　享平,稲本　潤一,大島　僚太,中村　憲剛,楠神　順平,矢島　卓郎,小林　悠,ジュビロ磐田,八田　直樹,駒野　友一,金沢　浄,チョ　ビョングク,藤田　義明,小林　裕紀,山田　大記,菅沼　実,山本　康裕,山崎　亮平,前田　遼一
14069,0,1,曇,20.1,65%,扇谷　健司,サンフレッチェ広島,西川　周作,森脇　良太,千葉　和彦,水本　裕貴,ミキッチ,青山　敏弘,中島　浩司,山岸　智,石原　直樹,髙萩　洋次郎,佐藤　寿人,アルビレックス新潟,東口　順昭,内田　潤,鈴木　大輔,石川　直樹,金　珍洙,菊地　直哉,本間　勲,小谷野　顕治,田中　亜土夢,ミシェウ,矢野　貴章
14070,1,1,曇,20.0,60%,福島　孝一郎,サガン鳥栖,赤星　拓,丹羽　竜平,小林　久晃,キム　クナン,呂　成海,岡本　知剛,藤田　直之,水沼　宏太,野田　隆之介,トジン,豊田　陽平,ベガルタ仙台,林　卓人,菅井　直樹,鎌田　次郎,上本　大海,朴　柱成,富田　晋伍,角田　誠,松下　年宏,関口　訓充,柳沢　敦,ウイルソン
14071,1,2,雨のち曇,19.1,90%,吉田　寿光,浦和レッズ,加藤　順大,坪井　慶介,永田　充,槙野　智章,平川　忠亮,鈴木　啓太,阿部　勇樹,梅崎　司,柏木　陽介,マルシオ　リシャルデス,ポポ,横浜Ｆ・マリノス,飯倉　大樹,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,熊谷　アンドリュー,兵藤　慎剛,中村　俊輔,齋藤　学,小野　裕二,大黒　将志
14072,3,0,曇,19.1,90%,今村　義朗,清水エスパルス,林　彰洋,吉田　豊,岩下　敬輔,カルフィン　ヨン　ア　ピン,李　記帝,村松　大輔,小野　伸二,河井　陽介,大前　元紀,伊藤　翔,高木　俊幸,鹿島アントラーズ,曽ヶ端　準,西　大伍,岩政　大樹,山村　和也,新井場　徹,柴崎　岳,遠藤　康,小笠原　満男,ドゥトラ,興梠　慎三,大迫　勇也
14073,0,1,晴,21.2,62%,村上　伸次,ＦＣ東京,権田　修一,徳永　悠平,加賀　健一,森重　真人,椋原　健太,高橋　秀人,米本　拓司,谷澤　達也,長谷川　アーリアジャスール,田邉　草民,ルーカス,柏レイソル,菅野　孝憲,酒井　宏樹,増嶋　竜也,近藤　直也,那須　大亮,レアンドロ　ドミンゲス,栗澤　僚一,大谷　秀和,ジョルジ　ワグネル,工藤　壮人,澤　昌克
14074,2,2,曇,23.3,62%,西村　雄一,ガンバ大阪,藤ヶ谷　陽介,内田　達也,中澤　聡太,今野　泰幸,藤春　廣輝,武井　択也,明神　智和,遠藤　保仁,二川　孝広,倉田　秋,佐藤　晃大,名古屋グランパス,楢﨑　正剛,田中　隼磨,ダニエル,田中　マルクス闘莉王,阿部　翔平,小川　佳純,田口　泰士,藤本　淳吾,永井　謙佑,ケネディ,金崎　夢生
14075,0,1,曇のち雨,16.9,68%,佐藤　隆治,ベガルタ仙台,林　卓人,菅井　直樹,鎌田　次郎,上本　大海,朴　柱成,富田　晋伍,角田　誠,梁　勇基,関口　訓充,太田　吉彰,ウイルソン,清水エスパルス,林　彰洋,吉田　豊,岩下　敬輔,カルフィン　ヨン　ア　ピン,李　記帝,村松　大輔,アレックス,河井　陽介,ジミー　フランサ,大前　元紀,高木　俊幸
14077,1,2,晴,22.6,33%,扇谷　健司,セレッソ大阪,キム　ジンヒョン,茂庭　照幸,藤本　康太,丸橋　祐介,酒本　憲幸,扇原　貴宏,山口　螢,キム　ボギョン,清武　弘嗣,柿谷　曜一朗,ケンペス,ヴィッセル神戸,徳重　健太,奥井　諒,イ　グァンソン,北本　久仁衛,相馬　崇人,大屋　翼,伊野波　雅彦,朴　康造,野沢　拓也,小川　慶治朗,吉田　孝行
14078,2,5,晴のち曇一時雨,17.6,85%,家本　政明,柏レイソル,稲田　康志,酒井　宏樹,増嶋　竜也,渡部　博文,橋本　和,レアンドロ　ドミンゲス,安　英学,茨田　陽生,ジョルジ　ワグネル,リカルド　ロボ,北嶋　秀朗,サンフレッチェ広島,西川　周作,森脇　良太,千葉　和彦,水本　裕貴,ミキッチ,青山　敏弘,森﨑　和幸,山岸　智,石原　直樹,髙萩　洋次郎,佐藤　寿人
14079,1,0,曇のち晴,18.3,54%,松尾　一,大宮アルディージャ,北野　貴之,坪内　秀介,深谷　友基,菊地　光将,下平　匠,カルリーニョス,青木　拓矢,渡邉　大剛,曺　永哲,東　慶悟,ラファエル,ガンバ大阪,木村　敦志,丹羽　大輝,中澤　聡太,今野　泰幸,藤春　廣輝,武井　択也,遠藤　保仁,寺田　紳一,倉田　秋,阿部　浩之,佐藤　晃大
14080,2,2,晴,16.6,73%,松村　和彦,ジュビロ磐田,八田　直樹,駒野　友一,宮崎　智彦,チョ　ビョングク,藤田　義明,ロドリゴ　ソウト,小林　裕紀,ペク　ソンドン,山崎　亮平,山田　大記,前田　遼一,浦和レッズ,加藤　順大,坪井　慶介,永田　充,槙野　智章,平川　忠亮,鈴木　啓太,阿部　勇樹,野田　紘史,柏木　陽介,マルシオ　リシャルデス,ポポ
14082,0,0,曇,16.8,75%,東城　穣,鹿島アントラーズ,曽ヶ端　準,西　大伍,岩政　大樹,山村　和也,新井場　徹,柴崎　岳,遠藤　康,小笠原　満男,ドゥトラ,大迫　勇也,興梠　慎三,サガン鳥栖,赤星　拓,丹羽　竜平,小林　久晃,キム　クナン,呂　成海,水沼　宏太,藤田　直之,岡本　知剛,金　民友,野田　隆之介,豊田　陽平
14083,0,2,晴,13.4,68%,村上　伸次,アルビレックス新潟,東口　順昭,内田　潤,鈴木　大輔,石川　直樹,金　珍洙,菊地　直哉,本間　勲,三門　雄大,田中　亜土夢,ブルーノ　ロペス,ミシェウ,ＦＣ東京,権田　修一,椋原　健太,徳永　悠平,森重　真人,太田　宏介,高橋　秀人,長谷川　アーリアジャスール,羽生　直剛,梶山　陽平,谷澤　達也,ルーカス
14084,0,1,屋内,19.9,49%,松尾　一,コンサドーレ札幌,李　昊乗,日高　拓磨,ジェイド　ノース,櫛引　一紀,岩沼　俊介,河合　竜二,前　貴之,古田　寛幸,近藤　祐介,高木　純平,前田　俊介,ＦＣ東京,権田　修一,椋原　健太,徳永　悠平,森重　真人,太田　宏介,高橋　秀人,長谷川　アーリアジャスール,石川　直宏,梶山　陽平,谷澤　達也,ルーカス
14085,3,0,晴,21.9,31%,村上　伸次,ジュビロ磐田,八田　直樹,駒野　友一,宮崎　智彦,チョ　ビョングク,藤田　義明,小林　裕紀,ペク　ソンドン,山田　大記,松浦　拓弥,山本　康裕,前田　遼一,鹿島アントラーズ,曽ヶ端　準,西　大伍,岩政　大樹,山村　和也,新井場　徹,柴崎　岳,遠藤　康,小笠原　満男,ドゥトラ,大迫　勇也,興梠　慎三
14087,0,2,曇のち晴,18.8,27%,廣瀬　格,川崎フロンターレ,西部　洋平,レネ　サントス,井川　祐輔,森下　俊,登里　享平,田中　裕介,中村　憲剛,大島　僚太,田坂　祐介,楠神　順平,矢島　卓郎,柏レイソル,稲田　康志,酒井　宏樹,増嶋　竜也,近藤　直也,橋本　和,レアンドロ　ドミンゲス,茨田　陽生,大谷　秀和,ジョルジ　ワグネル,田中　順也,工藤　壮人
14088,1,3,晴,20.5,48%,木村　博之,サンフレッチェ広島,西川　周作,森脇　良太,千葉　和彦,水本　裕貴,ミキッチ,青山　敏弘,森﨑　和幸,山岸　智,石原　直樹,髙萩　洋次郎,佐藤　寿人,横浜Ｆ・マリノス,飯倉　大樹,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,富澤　清太郎,兵藤　慎剛,中村　俊輔,齋藤　学,小野　裕二,マルキーニョス
14089,1,1,晴,20.1,45%,飯田　淳平,清水エスパルス,林　彰洋,吉田　豊,岩下　敬輔,平岡　康裕,李　記帝,村松　大輔,アレックス,河井　陽介,大前　元紀,伊藤　翔,高木　俊幸,セレッソ大阪,キム　ジンヒョン,茂庭　照幸,藤本　康太,酒本　憲幸,黒木　聖仁,扇原　貴宏,山口　螢,キム　ボギョン,清武　弘嗣,ケンペス,柿谷　曜一朗
14090,1,1,晴,17.8,26%,佐藤　隆治,浦和レッズ,加藤　順大,坪井　慶介,永田　充,槙野　智章,平川　忠亮,鈴木　啓太,阿部　勇樹,梅崎　司,柏木　陽介,マルシオ　リシャルデス,原口　元気,アルビレックス新潟,東口　順昭,内田　潤,鈴木　大輔,石川　直樹,金　珍洙,菊地　直哉,本間　勲,藤田　征也,田中　亜土夢,ミシェウ,ブルーノ　ロペス
14092,1,1,晴,12.1,54%,山本　雄大,ガンバ大阪,木村　敦志,丹羽　大輝,中澤　聡太,今野　泰幸,藤春　廣輝,明神　智和,遠藤　保仁,寺田　紳一,倉田　秋,佐藤　晃大,パウリーニョ,ベガルタ仙台,林　卓人,菅井　直樹,鎌田　次郎,上本　大海,田村　直也,富田　晋伍,角田　誠,太田　吉彰,関口　訓充,ウイルソン,赤嶺　真吾
14093,0,0,晴,24.7,40%,飯田　淳平,横浜Ｆ・マリノス,飯倉　大樹,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,富澤　清太郎,兵藤　慎剛,中村　俊輔,齋藤　学,小野　裕二,マルキーニョス,ガンバ大阪,木村　敦志,丹羽　大輝,中澤　聡太,今野　泰幸,藤春　廣輝,明神　智和,遠藤　保仁,寺田　紳一,倉田　秋,佐藤　晃大,パウリーニョ
14094,3,2,曇,22.3,53%,吉田　寿光,サンフレッチェ広島,西川　周作,森脇　良太,千葉　和彦,水本　裕貴,ミキッチ,青山　敏弘,森﨑　和幸,山岸　智,石原　直樹,髙萩　洋次郎,佐藤　寿人,ヴィッセル神戸,徳重　健太,イ　グァンソン,伊野波　雅彦,北本　久仁衛,朴　康造,大屋　翼,奥井　諒,相馬　崇人,吉田　孝行,野沢　拓也,小川　慶治朗
14095,1,6,晴,20.6,45%,木村　博之,アルビレックス新潟,東口　順昭,内田　潤,鈴木　大輔,石川　直樹,金　珍洙,菊地　直哉,本間　勲,藤田　征也,小谷野　顕治,矢野　貴章,ブルーノ　ロペス,ジュビロ磐田,八田　直樹,駒野　友一,宮崎　智彦,チョ　ビョングク,藤田　義明,小林　裕紀,ペク　ソンドン,山田　大記,松浦　拓弥,山本　康裕,前田　遼一
14096,1,0,晴,24.4,36%,山本　雄大,浦和レッズ,加藤　順大,坪井　慶介,永田　充,槙野　智章,平川　忠亮,鈴木　啓太,阿部　勇樹,梅崎　司,柏木　陽介,マルシオ　リシャルデス,ポポ,清水エスパルス,林　彰洋,吉田　豊,平岡　康裕,カルフィン　ヨン　ア　ピン,李　記帝,村松　大輔,アレックス,河井　陽介,高原　直泰,大前　元紀,高木　俊幸
14097,0,2,晴,23.6,41%,中村　太,大宮アルディージャ,北野　貴之,片岡　洋介,菊地　光将,金　英權,下平　匠,カルリーニョス,青木　拓矢,渡邉　大剛,曺　永哲,東　慶悟,ラファエル,川崎フロンターレ,西部　洋平,田中　裕介,實藤　友紀,井川　祐輔,森下　俊,稲本　潤一,大島　僚太,中村　憲剛,田坂　祐介,楠神　順平,矢島　卓郎
14098,7,0,晴,21.6,50%,高山　啓義,鹿島アントラーズ,曽ヶ端　準,西　大伍,岩政　大樹,山村　和也,新井場　徹,柴崎　岳,小笠原　満男,遠藤　康,ドゥトラ,興梠　慎三,大迫　勇也,コンサドーレ札幌,高木　貴弘,ジェイド　ノース,櫛引　一紀,奈良　竜樹,日高　拓磨,河合　竜二,前　貴之,古田　寛幸,近藤　祐介,高木　純平,前田　俊介
14100,1,2,曇,20.4,36%,西村　雄一,セレッソ大阪,キム　ジンヒョン,茂庭　照幸,藤本　康太,酒本　憲幸,黒木　聖仁,扇原　貴宏,山口　螢,ブランキーニョ,清武　弘嗣,ケンペス,播戸　竜二,柏レイソル,菅野　孝憲,酒井　宏樹,増嶋　竜也,近藤　直也,那須　大亮,レアンドロ　ドミンゲス,大谷　秀和,茨田　陽生,ジョルジ　ワグネル,田中　順也,工藤　壮人
14101,3,2,曇,22.7,35%,松村　和彦,ＦＣ東京,権田　修一,チャン　ヒョンス,徳永　悠平,森重　真人,椋原　健太,高橋　秀人,米本　拓司,長谷川　アーリアジャスール,梶山　陽平,谷澤　達也,ルーカス,サガン鳥栖,赤星　拓,丹羽　竜平,小林　久晃,キム　クナン,呂　成海,水沼　宏太,藤田　直之,岡本　知剛,金　民友,池田　圭,豊田　陽平
14102,0,1,曇,19.4,66%,東城　穣,名古屋グランパス,楢﨑　正剛,田中　隼磨,田中　マルクス闘莉王,増川　隆洋,阿部　翔平,小川　佳純,田口　泰士,藤本　淳吾,金崎　夢生,ケネディ,玉田　圭司,セレッソ大阪,キム　ジンヒョン,茂庭　照幸,藤本　康太,酒本　憲幸,高橋　大輔,山口　螢,キム　ボギョン,清武　弘嗣,黒木　聖仁,ケンペス,播戸　竜二
